ID,Site,Date,Start.angle,Transect.angle,Transect,Point,Family,Genus,Species,N,Author,DBH,Height,Notes.stem,Notes.other,UTM.begin.1,UTM.begin.2,UTM.end.1,UTM.end.2,Photos.site,Photos.plant,dis,hab,point,class
4973,Sabalillo,21/1/2016,320°,140°,SA2,4,Annonaceae,Annona,excellens,Annona excellens,R.E. Fr.,3.9,4,,,964,,963,,485,,Primary,Upland,SA2_4,Primary.Upland
4974,Sabalillo,21/1/2016,320°,140°,SA2,4,Violaceae,Rinorea,racemosa,Rinorea racemosa,(Mart.) Kuntze,5.8,4,,,964,,963,,485,,Primary,Upland,SA2_4,Primary.Upland
4975,Sabalillo,21/1/2016,320°,140°,SA2,4,Urticaceae,Pourouma,guianensis,Pourouma guianensis,Aubl.,32.5,17,,,964,,963,,485,,Primary,Upland,SA2_4,Primary.Upland
4976,Sabalillo,21/1/2016,320°,140°,SA2,4,Myrtaceae,Eugenia,dibrachiata,Eugenia dibrachiata,McVaugh,3.9,6,,,964,,963,,485,,Primary,Upland,SA2_4,Primary.Upland
4977,Sabalillo,21/1/2016,320°,140°,SA2,4,Burseraceae,Protium,divaricatum,Protium divaricatum,Engl.,7.5,8,,,964,,963,,485,,Primary,Upland,SA2_4,Primary.Upland
4978,Sabalillo,21/1/2016,320°,140°,SA2,4,Euphorbiaceae,Senefeldera,inclinata,Senefeldera inclinata, Müll. Arg.,6.9,9,,,964,,963,,485,,Primary,Upland,SA2_4,Primary.Upland
4979,Sabalillo,21/1/2016,180°,160°,SA2,3,Euphorbiaceae,Senefeldera,inclinata,Senefeldera inclinata, Müll. Arg.,12.9,8,,,965,,966,,486,,Primary,Upland,SA2_3,Primary.Upland
4980,Sabalillo,21/1/2016,180°,160°,SA2,3,Moraceae,Naucleopsis,krukovii,Naucleopsis krukovii,(Standl.) C.C.Berg,12.9,12,,,965,,966,,486,,Primary,Upland,SA2_3,Primary.Upland
4981,Sabalillo,21/1/2016,180°,160°,SA2,3,Moraceae,Naucleopsis,krukovii,Naucleopsis krukovii,(Standl.) C.C.Berg,4.2,4,,,965,,966,,486,,Primary,Upland,SA2_3,Primary.Upland
4982,Sabalillo,21/1/2016,180°,160°,SA2,3,Chrysobalanaceae,Parinari,excelsa,Parinari excelsa, Sabine,52.2,22,,,965,,966,,486,,Primary,Upland,SA2_3,Primary.Upland
4983,Sabalillo,21/1/2016,180°,160°,SA2,3,Myristicaceae,Iryanthera,polyneura,Iryanthera polyneura,Ducke,19.9,12,,,965,,966,,486,,Primary,Upland,SA2_3,Primary.Upland
4984,Sabalillo,21/1/2016,180°,160°,SA2,3,Myristicaceae,Iryanthera,tricornis,Iryanthera tricornis,Ducke,3.5,4,,,965,,966,,486,,Primary,Upland,SA2_3,Primary.Upland
4985,Sabalillo,21/1/2016,180°,160°,SA2,3,Meliaceae,Guarea,kunthiana,Guarea kunthiana, A. Juss.,9.4,10,,,965,,966,,486,,Primary,Upland,SA2_3,Primary.Upland
4986,Sabalillo,21/1/2016,180°,160°,SA2,3,Myristicaceae,Iryanthera,polyneura,Iryanthera polyneura,Ducke,5.6,7,,,965,,966,,486,,Primary,Upland,SA2_3,Primary.Upland
4987,Sabalillo,21/1/2016,180°,160°,SA2,3,Myristicaceae,Iryanthera,polyneura,Iryanthera polyneura,Ducke,3,4,,,965,,966,,486,,Primary,Upland,SA2_3,Primary.Upland
4988,Sabalillo,21/1/2016,180°,160°,SA2,3,Annonaceae,Guatteria,megalophylla,Guatteria megalophylla,Diels,3.7,2,,,965,,966,,486,,Primary,Upland,SA2_3,Primary.Upland
4989,Sabalillo,21/1/2016,180°,160°,SA2,3,Fabaceae,Parkia,nitida,Parkia nitida,Miq.,7,6,,,965,,966,,486,,Primary,Upland,SA2_3,Primary.Upland
4990,Sabalillo,21/1/2016,180°,160°,SA2,3,Salicaceae,Casearia,resinifera,Casearia resinifera,Spruce ex Eichler,3.3,4,,,965,,966,,486,,Primary,Upland,SA2_3,Primary.Upland
4991,Sabalillo,21/1/2016,180°,160°,SA2,3,Meliaceae,Guarea,kunthiana,Guarea kunthiana, A. Juss.,5.3,4,,,965,,966,,486,,Primary,Upland,SA2_3,Primary.Upland
4992,Sabalillo,21/1/2016,180°,160°,SA2,3,Urticaceae,Pourouma,guianensis,Pourouma guianensis,Aubl.,3.7,5,,,965,,966,,486,,Primary,Upland,SA2_3,Primary.Upland
4993,Sabalillo,21/1/2016,180°,160°,SA2,3,Lecythidaceae,Eschweilera,albiflora,Eschweilera albiflora,(DC.) Miers,3.2,4,,,965,,966,,486,,Primary,Upland,SA2_3,Primary.Upland
4994,Sabalillo,21/1/2016,180°,160°,SA2,3,Myristicaceae,Virola,loretensis,Virola loretensis,A.C.Sm.,6.7,8,,,965,,966,,486,,Primary,Upland,SA2_3,Primary.Upland
4995,Sabalillo,21/1/2016,180°,160°,SA2,3,Clusiaceae,Tovomita,spruceana,Tovomita spruceana,Planch. & Triana,10.3,7,,,965,,966,,486,,Primary,Upland,SA2_3,Primary.Upland
4996,Sabalillo,21/1/2016,180°,160°,SA2,3,Clusiaceae,Tovomita,spruceana,Tovomita spruceana,Planch. & Triana,3.4,2,,,965,,966,,486,,Primary,Upland,SA2_3,Primary.Upland
4997,Sabalillo,21/1/2016,140°,160°,SA2,2,Myristicaceae,Virola,calophylla,Virola calophylla,Warb.,5.3,7,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
4998,Sabalillo,21/1/2016,140°,160°,SA2,2,Moraceae,Brosimum,utile,Brosimum utile,(Kunth) Oken ex J. Presl,3.2,3,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
4999,Sabalillo,21/1/2016,140°,160°,SA2,2,Moraceae,Brosimum,utile,Brosimum utile,(Kunth) Oken ex J. Presl,4.2,5,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5000,Sabalillo,21/1/2016,140°,160°,SA2,2,Malvaceae,Theobroma,subincanum,Theobroma subincanum,Mart.,16.7,14,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5001,Sabalillo,21/1/2016,140°,160°,SA2,2,Burseraceae,Protium,sp. 3,Protium sp. 3,,7.8,5,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5002,Sabalillo,21/1/2016,140°,160°,SA2,2,Fabaceae,Tachigali,paniculata,Tachigali paniculata, Aubl.,16.3,14,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5003,Sabalillo,21/1/2016,140°,160°,SA2,2,Myristicaceae,Virola,elongata,Virola elongata,(Benth.) Warb.,3.1,4,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5004,Sabalillo,21/1/2016,140°,160°,SA2,2,Rubiaceae,Amaioua,guianensis,Amaioua guianensis,Hemsl.,7.2,6,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5005,Sabalillo,21/1/2016,140°,160°,SA2,2,Burseraceae,Protium,sp. 3,Protium sp. 3,,2.7,3,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5006,Sabalillo,21/1/2016,140°,160°,SA2,2,Meliaceae,Trichilia,mazanensis,Trichilia mazanensis,J.F.Macbr.,3.4,3,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5007,Sabalillo,21/1/2016,140°,160°,SA2,2,Myristicaceae,Iryanthera,polyneura,Iryanthera polyneura,Ducke,2.9,2,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5008,Sabalillo,21/1/2016,140°,160°,SA2,2,Annonaceae,Duguetia,quitarensis,Duguetia quitarensis,Benth.,6.7,7,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5009,Sabalillo,21/1/2016,140°,160°,SA2,2,Myristicaceae,Virola,elongata,Virola elongata,(Benth.) Warb.,36.8,23,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5010,Sabalillo,21/1/2016,140°,160°,SA2,2,Sapotaceae,Pouteria,caimito,Pouteria caimito,(Ruiz & Pav.) Radlk.,2.5,3,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5011,Sabalillo,21/1/2016,140°,160°,SA2,2,Meliaceae,Trichilia,mazanensis,Trichilia mazanensis,J.F.Macbr.,7,8,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5012,Sabalillo,21/1/2016,140°,160°,SA2,2,Rutaceae,Galipea,trifoliata,Galipea trifoliata,Aubl.,2.9,3,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5013,Sabalillo,21/1/2016,140°,160°,SA2,2,Burseraceae,Protium,divaricatum,Protium divaricatum,Engl.,5.5,8,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5014,Sabalillo,21/1/2016,140°,160°,SA2,2,Moraceae,Perebea,guianensis,Perebea guianensis,Aubl.,19,13,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5015,Sabalillo,21/1/2016,140°,160°,SA2,2,Myristicaceae,Virola,multinervia,Virola multinervia,Ducke,12.3,12,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5016,Sabalillo,21/1/2016,140°,160°,SA2,2,Burseraceae,Protium,sp. 3,Protium sp. 3,,2.6,4,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5017,Sabalillo,21/1/2016,140°,160°,SA2,2,Myristicaceae,Virola,elongata,Virola elongata,(Benth.) Warb.,8,11,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5018,Sabalillo,21/1/2016,140°,160°,SA2,2,Burseraceae,Protium,sp. 3,Protium sp. 3,,2.5,3,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5019,Sabalillo,21/1/2016,140°,160°,SA2,2,Burseraceae,Protium,sp. 3,Protium sp. 3,,32.4,25,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5020,Sabalillo,21/1/2016,140°,160°,SA2,2,Boraginaceae,Cordia,hebeclada,Cordia hebeclada,I.M. Johnst.,18,13,,,967,,968,,487,,Primary,Upland,SA2_2,Primary.Upland
5021,Sabalillo,21/1/2016,340°,190°,SA2,1,Myrtaceae,Myrcia,bracteata,Myrcia bracteata,(Rich.) DC.,4.9,5,,,968,,969,,488,,Primary,Upland,SA2_1,Primary.Upland
5022,Sabalillo,21/1/2016,340°,190°,SA2,1,Fabaceae,Inga,cylindrica,Inga cylindrica,(Vell.) Mart.,31,22,,,968,,969,,488,,Primary,Upland,SA2_1,Primary.Upland
5023,Sabalillo,21/1/2016,340°,190°,SA2,1,Fabaceae,Hymenolobium,excelsum,Hymenolobium excelsum,Ducke,6.9,7,,,968,,969,,488,,Primary,Upland,SA2_1,Primary.Upland
5024,Sabalillo,21/1/2016,340°,190°,SA2,1,Myrtaceae,Myrcia,bracteata,Myrcia bracteata,(Rich.) DC.,12,6,,,968,,969,,488,,Primary,Upland,SA2_1,Primary.Upland
5025,Sabalillo,21/1/2016,340°,190°,SA2,1,Sapotaceae,Pouteria,caimito,Pouteria caimito,(Ruiz & Pav.) Radlk.,2.8,4,,,968,,969,,488,,Primary,Upland,SA2_1,Primary.Upland
5026,Sabalillo,21/1/2016,340°,190°,SA2,1,Arecaceae,Oenocarpus,mapora,Oenocarpus mapora,H. Karst.,10.2,9,,,968,,969,,488,,Primary,Upland,SA2_1,Primary.Upland
5027,Sabalillo,21/1/2016,340°,190°,SA2,1,Elaeocarpaceae,Sloanea,brevipes,Sloanea brevipes,Benth.,18.8,15,,,968,,969,,488,,Primary,Upland,SA2_1,Primary.Upland
5028,Sabalillo,21/1/2016,340°,190°,SA2,1,Moraceae,Sorocea,hirtella,Sorocea hirtella, Mildbr.,2.5,5,,,968,,969,,488,,Primary,Upland,SA2_1,Primary.Upland
5029,Sabalillo,21/1/2016,340°,190°,SA2,1,Euphorbiaceae,Hevea,guianensis,Hevea guianensis,Aubl.,2.5,6,,,968,,969,,488,,Primary,Upland,SA2_1,Primary.Upland
5030,Sabalillo,21/1/2016,340°,190°,SA2,1,Annonaceae,Xylopia,sp. 3,Xylopia sp. 3,,5,9,,,968,,969,,488,,Primary,Upland,SA2_1,Primary.Upland
5031,Explornapo,29/1/2016,90°,140°,EN1,6,Burseraceae,Protium,apiculatum,Protium apiculatum,Swart,5.1,6,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5032,Explornapo,29/1/2016,90°,140°,EN1,6,Malvaceae,Apeiba,aspera,Apeiba aspera,Aubl.,24.7,14,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5033,Explornapo,29/1/2016,90°,140°,EN1,6,Annonaceae,Xylopia,micans,Xylopia micans, R.E. Fr.,3.8,5,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5034,Explornapo,29/1/2016,90°,140°,EN1,6,Bignoniaceae,Memora,cladotricha,Memora cladotricha,Sandwith,3.1,4,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5035,Explornapo,29/1/2016,90°,140°,EN1,6,Myristicaceae,Virola,multinervia,Virola multinervia,Ducke,21.7,15,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5036,Explornapo,29/1/2016,90°,140°,EN1,6,Fabaceae,Swartzia,benthamiana,Swartzia benthamiana, R.S. Cowan,3.2,5,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5037,Explornapo,29/1/2016,90°,140°,EN1,6,Urticaceae,Pourouma,minor,Pourouma minor,Benoist,11.5,12,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5038,Explornapo,29/1/2016,90°,140°,EN1,6,Caryocaraceae,Caryocar,glabrum,Caryocar glabrum,(Aubl.) Pers.,11,11,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5039,Explornapo,29/1/2016,90°,140°,EN1,6,Myristicaceae,Virola,calophylla,Virola calophylla,Warb.,5.4,5,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5040,Explornapo,29/1/2016,90°,140°,EN1,6,Myristicaceae,Virola,calophylla,Virola calophylla,Warb.,6,4,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5041,Explornapo,29/1/2016,90°,140°,EN1,6,Burseraceae,Protium,hebetatum,Protium hebetatum,Daly,8.6,8,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5042,Explornapo,29/1/2016,90°,140°,EN1,6,Sapotaceae,Chrysophyllum,amazonicum,Chrysophyllum amazonicum,T.D. Penn.,5.4,2,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5043,Explornapo,29/1/2016,90°,140°,EN1,6,Olacaceae,Heisteria,nitida,Heisteria nitida,Engl.,7,4,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5044,Explornapo,29/1/2016,90°,140°,EN1,6,Sapotaceae,Pouteria,guianensis,Pouteria guianensis,Aubl.,16.7,12,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5045,Explornapo,29/1/2016,90°,140°,EN1,6,Fabaceae,Inga,auristellae,Inga auristellae,Harms,21,8,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5046,Explornapo,29/1/2016,90°,140°,EN1,6,Chrysobalanaceae,Licania,arachnoidea,Licania arachnoidea,anshawe & Maguire,3.4,5,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5047,Explornapo,29/1/2016,90°,140°,EN1,6,Loganiaceae,Strychnos,guianensis,Strychnos guianensis, (Aubl.) Mart.,3.9,5,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5048,Explornapo,29/1/2016,90°,140°,EN1,6,Ebenaceae,Diospyros,egleri,Diospyros egleri,Pires & Cavalcante,4.8,4,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5049,Explornapo,29/1/2016,90°,140°,EN1,6,Myristicaceae,Virola,calophylla,Virola calophylla,Warb.,8.4,8,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5050,Explornapo,29/1/2016,90°,140°,EN1,6,Fabaceae,Swartzia,laevicarpa,Swartzia laevicarpa,Amshoff,4.8,4,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5051,Explornapo,29/1/2016,90°,140°,EN1,6,Fabaceae,Tachigali,macbridei,Tachigali macbridei,Zarucchi & Herend.,7.1,7,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5052,Explornapo,29/1/2016,90°,140°,EN1,6,Combretaceae,Buchenavia,sp. 1,Buchenavia sp. 1,,31.6,18,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5053,Explornapo,29/1/2016,90°,140°,EN1,6,Euphorbiaceae,Nealchornea,yapurensis,Nealchornea yapurensis,Huber,7.2,5,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5054,Explornapo,29/1/2016,90°,140°,EN1,6,Lauraceae,Ocotea,minutiflora,Ocotea minutiflora,O.C. Schmidt,3.4,4,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5055,Explornapo,29/1/2016,90°,140°,EN1,6,Violaceae,Leonia,glycycarpa,Leonia glycycarpa, Ruiz & Pav.,5.1,7,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5056,Explornapo,29/1/2016,90°,140°,EN1,6,Arecaceae,Astrocaryum,murumuru,Astrocaryum murumuru,Mart.,12.5,6,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5057,Explornapo,29/1/2016,90°,140°,EN1,6,Arecaceae,Oenocarpus,bataua,Oenocarpus bataua, Mart.,25,12,,,971,,972,,489,,Primary,Upland,EN1_6,Primary.Upland
5058,Explornapo,29/1/2016,80°,320°,EN1,5,Fabaceae,Stryphnodendron,polystachyum,Stryphnodendron polystachyum,(Miq.) Kleinhoonte,10.8,8,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5059,Explornapo,29/1/2016,80°,320°,EN1,5,Myristicaceae,Virola,calophylla,Virola calophylla,Warb.,6,7,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5060,Explornapo,29/1/2016,80°,320°,EN1,5,Euphorbiaceae,Conceveiba,rhytidocarpa,Conceveiba rhytidocarpa,Müll. Arg.,3,5,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5061,Explornapo,29/1/2016,80°,320°,EN1,5,Myristicaceae,Iryanthera,elliptica,Iryanthera elliptica,Ducke,4.3,4,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5062,Explornapo,29/1/2016,80°,320°,EN1,5,Sabiaceae,Ophiocaryon,heterophyllum,Ophiocaryon heterophyllum,(Benth.) Urb.,5.2,5,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5063,Explornapo,29/1/2016,80°,320°,EN1,5,Fabaceae,Macrolobium,bifolium,Macrolobium bifolium,Aubl.) Pers.,43.2,16,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5064,Explornapo,29/1/2016,80°,320°,EN1,5,Myristicaceae,Virola,elongata,Virola elongata,(Benth.) Warb.,3.5,4,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5065,Explornapo,29/1/2016,80°,320°,EN1,5,Myristicaceae,Iryanthera,tricornis,Iryanthera tricornis,Ducke,10.8,8,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5066,Explornapo,29/1/2016,80°,320°,EN1,5,Myristicaceae,Iryanthera,juruensis,Iryanthera juruensis,Warb.,5.1,4,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5067,Explornapo,29/1/2016,80°,320°,EN1,5,Sapotaceae,Pouteria,guianensis,Pouteria guianensis,Aubl.,9,9,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5068,Explornapo,29/1/2016,80°,320°,EN1,5,Moraceae,Sorocea,hirtella,Sorocea hirtella, Mildbr.,9.9,5,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5069,Explornapo,29/1/2016,80°,320°,EN1,5,Annonaceae,Klarobelia,lucida,Klarobelia lucida,(Diels) Chatrou,4.6,5,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5070,Explornapo,29/1/2016,80°,320°,EN1,5,Sabiaceae,Ophiocaryon,heterophyllum,Ophiocaryon heterophyllum,(Benth.) Urb.,12.3,9,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5071,Explornapo,29/1/2016,80°,320°,EN1,5,Lauraceae,Ocotea,bracteosa,Ocotea bracteosa,(Meisn.) Mez,19.7,13,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5072,Explornapo,29/1/2016,80°,320°,EN1,5,Fabaceae,Swartzia,laevicarpa,Swartzia laevicarpa,Amshoff,3.7,3,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5073,Explornapo,29/1/2016,80°,320°,EN1,5,Myristicaceae,Virola,multinervia,Virola multinervia,Ducke,5,5,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5074,Explornapo,29/1/2016,80°,320°,EN1,5,Primulaceae,Stylogyne,longifolia,Stylogyne longifolia,(Mart. ex Miq.) Mez ,3.2,3,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5075,Explornapo,29/1/2016,80°,320°,EN1,5,Sapotaceae,Micropholis,obscura,Micropholis obscura, T.D.Penn.,10.5,9,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5076,Explornapo,29/1/2016,80°,320°,EN1,5,Clusiaceae,Tovomita,krukovii,Tovomita krukovii,A.C.Sm.,3,3,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5077,Explornapo,29/1/2016,80°,320°,EN1,5,Myristicaceae,Iryanthera,juruensis,Iryanthera juruensis,Warb.,3.2,2,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5078,Explornapo,29/1/2016,80°,320°,EN1,5,Olacaceae,Heisteria,nitida,Heisteria nitida,Engl.,4.8,5,,,973,,974,,490,,Primary,Upland,EN1_5,Primary.Upland
5079,Explornapo,29/1/2016,280°,60°,EN1,4,Euphorbiaceae,Mabea,elata,Mabea elata,Steyerm.,3.8,5,,,975,,976,,491,,Primary,Upland,EN1_4,Primary.Upland
5080,Explornapo,29/1/2016,280°,60°,EN1,4,Meliaceae,Guarea,glabra,Guarea glabra,Vahl,4.9,9,,,975,,976,,491,,Primary,Upland,EN1_4,Primary.Upland
5081,Explornapo,29/1/2016,280°,60°,EN1,4,Euphorbiaceae,Mabea,acutissima,Mabea acutissima,Killip,3.8,3,,,975,,976,,491,,Primary,Upland,EN1_4,Primary.Upland
5082,Explornapo,29/1/2016,280°,60°,EN1,4,Primulaceae,Stylogyne,longifolia,Stylogyne longifolia,(Mart. ex Miq.) Mez ,18,10,,,975,,976,,491,,Primary,Upland,EN1_4,Primary.Upland
5083,Explornapo,29/1/2016,280°,60°,EN1,4,Lauraceae,Aniba,puchury-minor,Aniba puchury-minor,(Mart.) Mez,3.8,5,,,975,,976,,491,,Primary,Upland,EN1_4,Primary.Upland
5084,Explornapo,29/1/2016,280°,60°,EN1,4,Lecythidaceae,Grias,neuberthii,Grias neuberthii,J.F. Macbr.,7.5,7,,,975,,976,,491,,Primary,Upland,EN1_4,Primary.Upland
5085,Explornapo,29/1/2016,280°,60°,EN1,4,Sapotaceae,Pouteria,guianensis,Pouteria guianensis,Aubl.,9.4,8,,,975,,976,,491,,Primary,Upland,EN1_4,Primary.Upland
5086,Explornapo,29/1/2016,280°,60°,EN1,4,Anacardiaceae,Tapirira,guianensis,Tapirira guianensis, Aubl.,6.3,7,,,975,,976,,491,,Primary,Upland,EN1_4,Primary.Upland
5087,Explornapo,29/1/2016,280°,60°,EN1,4,Euphorbiaceae,Mabea,elata,Mabea elata,Steyerm.,15.8,12,,,975,,976,,491,,Primary,Upland,EN1_4,Primary.Upland
5088,Explornapo,29/1/2016,280°,60°,EN1,4,Lecythidaceae,Grias,neuberthii,Grias neuberthii,J.F. Macbr.,10.5,7,,,975,,976,,491,,Primary,Upland,EN1_4,Primary.Upland
5089,Explornapo,29/1/2016,280°,60°,EN1,4,Sapindaceae,Paullinia,imberbis,Paullinia imberbis,Radlk.,7.4,14,,,975,,976,,491,,Primary,Upland,EN1_4,Primary.Upland
5090,Explornapo,29/1/2016,280°,60°,EN1,4,Euphorbiaceae,Mabea,elata,Mabea elata,Steyerm.,27.8,13,,,975,,976,,491,,Primary,Upland,EN1_4,Primary.Upland
5091,Explornapo,29/1/2016,90°,170°,EN1,1,Myristicaceae,Iryanthera,juruensis,Iryanthera juruensis,Warb.,19.4,9,,,977,,978,,492,,Primary,Upland,EN1_1,Primary.Upland
5092,Explornapo,29/1/2016,90°,170°,EN1,1,Malvaceae,Theobroma,subincanum,Theobroma subincanum,Mart.,3,3,,,977,,978,,492,,Primary,Upland,EN1_1,Primary.Upland
5092,Explornapo,29/1/2016,90°,170°,EN1,1,Olacaceae,Minquartia,guianensis,Minquartia guianensis,Aubl.,4.2,6,,,977,,978,,492,,Primary,Upland,EN1_1,Primary.Upland
5093,Explornapo,29/1/2016,90°,170°,EN1,1,Myristicaceae,Iryanthera,juruensis,Iryanthera juruensis,Warb.,3.6,7,,,977,,978,,492,,Primary,Upland,EN1_1,Primary.Upland
5094,Explornapo,29/1/2016,90°,170°,EN1,1,Lecythidaceae,Eschweilera,gigantea,Eschweilera gigantea,(R. Knuth) J.F. Macbr.,35,16,,,977,,978,,492,,Primary,Upland,EN1_1,Primary.Upland
5095,Explornapo,29/1/2016,90°,170°,EN1,1,Anacardiaceae,Tapirira,guianensis,Tapirira guianensis, Aubl.,3.4,6,,,977,,978,,492,,Primary,Upland,EN1_1,Primary.Upland
5096,Explornapo,29/1/2016,90°,170°,EN1,1,Combretaceae,Buchenavia,amazonia,Buchenavia amazonia,Alwan & Stace,3.5,3,,,977,,978,,492,,Primary,Upland,EN1_1,Primary.Upland
5097,Explornapo,29/1/2016,90°,170°,EN1,1,Myristicaceae,Iryanthera,juruensis,Iryanthera juruensis,Warb.,3.4,3,,,977,,978,,492,,Primary,Upland,EN1_1,Primary.Upland
5098,Explornapo,29/1/2016,90°,170°,EN1,1,Sapotaceae,Ecclinusa,lanceolata,Ecclinusa lanceolata,(Mart. & Eichler) Pierre,5.3,5,,,977,,978,,492,,Primary,Upland,EN1_1,Primary.Upland
5099,Explornapo,29/1/2016,90°,170°,EN1,1,Euphorbiaceae,Hevea,guianensis,Hevea guianensis,Aubl.,27,12,,,977,,978,,492,,Primary,Upland,EN1_1,Primary.Upland
5100,Explornapo,29/1/2016,90°,170°,EN1,1,Fabaceae,Swartzia,cardiosperma,Swartzia cardiosperma,Spruce ex Benth.,3.5,2,,,977,,978,,492,,Primary,Upland,EN1_1,Primary.Upland
5101,Explornapo,29/1/2016,90°,170°,EN1,1,Malvaceae,Herrania,nycterodendron,Herrania nycterodendron,R.E. Schult.,4.3,7,,,977,,978,,492,,Primary,Upland,EN1_1,Primary.Upland
5102,Explornapo,29/1/2016,90°,170°,EN1,1,Sapindaceae,Talisia,cupularis,Talisia cupularis,Radlk.,4.1,5,,,977,,978,,492,,Primary,Upland,EN1_1,Primary.Upland
5103,Explornapo,29/1/2016,90°,170°,EN1,1,Myristicaceae,Virola,multinervia,Virola multinervia,Ducke,7.1,11,,,977,,978,,492,,Primary,Upland,EN1_1,Primary.Upland
5104,Explornapo,29/1/2016,90°,170°,EN1,1,Euphorbiaceae,Rhodothyrsus,macrophyllus,Rhodothyrsus macrophyllus,(Ducke) Esser,3.1,3,,,977,,978,,492,,Primary,Upland,EN1_1,Primary.Upland
5105,Explornapo,29/1/2016,90°,170°,EN1,1,Euphorbiaceae,Conceveiba,guianensis,Conceveiba guianensis,Aubl.,4.8,5,,,977,,978,,492,,Primary,Upland,EN1_1,Primary.Upland
